edge_id,source_id,target_id,edge_type,score,evidence,method,confidence
e:gd:ENSG00000134184:dementia_unspecified,gene:ENSG00000134184,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000148834:vascular_dementia,gene:ENSG00000148834,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000180596:alzheimer,gene:ENSG00000180596,disease:alzheimer,gene_disease,0.2444,gene_disease_group,,
e:gd:ENSG00000180596:dementia_unspecified,gene:ENSG00000180596,disease:dementia_unspecified,gene_disease,0.2444,gene_disease_group,,
e:gd:ENSG00000143575:dementia_unspecified,gene:ENSG00000143575,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000101336:dementia_unspecified,gene:ENSG00000101336,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000099822:frontotemporal_dementia,gene:ENSG00000099822,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000161610:dementia_unspecified,gene:ENSG00000161610,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000116478:dementia_unspecified,gene:ENSG00000116478,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000171720:dementia_unspecified,gene:ENSG00000171720,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000048052:dementia_unspecified,gene:ENSG00000048052,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000119285:alzheimer,gene:ENSG00000119285,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000119285:dementia_unspecified,gene:ENSG00000119285,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000010704:alzheimer,gene:ENSG00000010704,disease:alzheimer,gene_disease,0.2481,gene_disease_group,,
e:gd:ENSG00000010704:dementia_unspecified,gene:ENSG00000010704,disease:dementia_unspecified,gene_disease,0.2481,gene_disease_group,,
e:gd:ENSG00000100644:vascular_dementia,gene:ENSG00000100644,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000010818:frontotemporal_dementia,gene:ENSG00000010818,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000113161:alzheimer,gene:ENSG00000113161,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000113161:dementia_unspecified,gene:ENSG00000113161,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000113161:vascular_dementia,gene:ENSG00000113161,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000100292:dementia_unspecified,gene:ENSG00000100292,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000100292:vascular_dementia,gene:ENSG00000100292,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000135486:dementia_unspecified,gene:ENSG00000135486,disease:dementia_unspecified,gene_disease,0.2035,gene_disease_group,,
e:gd:ENSG00000135486:frontotemporal_dementia,gene:ENSG00000135486,disease:frontotemporal_dementia,gene_disease,0.2035,gene_disease_group,,
e:gd:ENSG00000122566:dementia_unspecified,gene:ENSG00000122566,disease:dementia_unspecified,gene_disease,0.2159,gene_disease_group,,
e:gd:ENSG00000122566:frontotemporal_dementia,gene:ENSG00000122566,disease:frontotemporal_dementia,gene_disease,0.2159,gene_disease_group,,
e:gd:ENSG00000126945:frontotemporal_dementia,gene:ENSG00000126945,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000243766:frontotemporal_dementia,gene:ENSG00000243766,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000257017:vascular_dementia,gene:ENSG00000257017,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000165704:frontotemporal_dementia,gene:ENSG00000165704,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000101180:dementia_unspecified,gene:ENSG00000101180,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000149084:alzheimer,gene:ENSG00000149084,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000149084:dementia_unspecified,gene:ENSG00000149084,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000099377:dementia_unspecified,gene:ENSG00000099377,disease:dementia_unspecified,gene_disease,0.0213,gene_disease_group,,
e:gd:ENSG00000185122:dementia_unspecified,gene:ENSG00000185122,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000044574:dementia_unspecified,gene:ENSG00000044574,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000152137:frontotemporal_dementia,gene:ENSG00000152137,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000178394:alzheimer,gene:ENSG00000178394,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000178394:frontotemporal_dementia,gene:ENSG00000178394,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000178394:vascular_dementia,gene:ENSG00000178394,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000135312:vascular_dementia,gene:ENSG00000135312,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000102468:alzheimer,gene:ENSG00000102468,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000102468:dementia_unspecified,gene:ENSG00000102468,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000147246:alzheimer,gene:ENSG00000147246,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000147246:dementia_unspecified,gene:ENSG00000147246,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000166736:frontotemporal_dementia,gene:ENSG00000166736,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000158748:alzheimer,gene:ENSG00000158748,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000158748:vascular_dementia,gene:ENSG00000158748,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000166033:vascular_dementia,gene:ENSG00000166033,disease:vascular_dementia,gene_disease,0.0684,gene_disease_group,,
e:gd:ENSG00000115317:dementia_unspecified,gene:ENSG00000115317,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000115317:frontotemporal_dementia,gene:ENSG00000115317,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000197386:frontotemporal_dementia,gene:ENSG00000197386,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000090339:dementia_unspecified,gene:ENSG00000090339,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000111537:dementia_unspecified,gene:ENSG00000111537,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000147896:frontotemporal_dementia,gene:ENSG00000147896,disease:frontotemporal_dementia,gene_disease,0.0383,gene_disease_group,,
e:gd:ENSG00000017427:dementia_unspecified,gene:ENSG00000017427,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000017427:vascular_dementia,gene:ENSG00000017427,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000167244:dementia_unspecified,gene:ENSG00000167244,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000142549:dementia_unspecified,gene:ENSG00000142549,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000136634:dementia_unspecified,gene:ENSG00000136634,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000136634:vascular_dementia,gene:ENSG00000136634,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000164136:vascular_dementia,gene:ENSG00000164136,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000112115:dementia_unspecified,gene:ENSG00000112115,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000112115:vascular_dementia,gene:ENSG00000112115,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000150782:vascular_dementia,gene:ENSG00000150782,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000125538:dementia_unspecified,gene:ENSG00000125538,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000125538:vascular_dementia,gene:ENSG00000125538,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000109471:dementia_unspecified,gene:ENSG00000109471,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000127318:dementia_unspecified,gene:ENSG00000127318,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000113520:dementia_unspecified,gene:ENSG00000113520,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000077238:dementia_unspecified,gene:ENSG00000077238,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000136244:dementia_unspecified,gene:ENSG00000136244,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000136244:vascular_dementia,gene:ENSG00000136244,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000177971:alzheimer,gene:ENSG00000177971,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000177971:dementia_unspecified,gene:ENSG00000177971,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000133731:frontotemporal_dementia,gene:ENSG00000133731,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000071243:alzheimer,gene:ENSG00000071243,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000198825:dementia_unspecified,gene:ENSG00000198825,disease:dementia_unspecified,gene_disease,0.0951,gene_disease_group,,
e:gd:ENSG00000254647:dementia_unspecified,gene:ENSG00000254647,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000254647:vascular_dementia,gene:ENSG00000254647,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000171105:frontotemporal_dementia,gene:ENSG00000171105,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000205339:alzheimer,gene:ENSG00000205339,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000205339:dementia_unspecified,gene:ENSG00000205339,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000124313:frontotemporal_dementia,gene:ENSG00000124313,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000135424:frontotemporal_dementia,gene:ENSG00000135424,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000169896:vascular_dementia,gene:ENSG00000169896,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000136156:vascular_dementia,gene:ENSG00000136156,disease:vascular_dementia,gene_disease,0.0547,gene_disease_group,,
e:gd:ENSG00000150995:dementia_unspecified,gene:ENSG00000150995,disease:dementia_unspecified,gene_disease,0.2704,gene_disease_group,,
e:gd:ENSG00000150995:frontotemporal_dementia,gene:ENSG00000150995,disease:frontotemporal_dementia,gene_disease,0.2704,gene_disease_group,,
e:gd:ENSG00000171135:frontotemporal_dementia,gene:ENSG00000171135,disease:frontotemporal_dementia,gene_disease,0.073,gene_disease_group,,
e:gd:ENSG00000096968:vascular_dementia,gene:ENSG00000096968,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000153814:alzheimer,gene:ENSG00000153814,disease:alzheimer,gene_disease,0.1518,gene_disease_group,,
e:gd:ENSG00000153814:dementia_unspecified,gene:ENSG00000153814,disease:dementia_unspecified,gene_disease,0.1518,gene_disease_group,,
e:gd:ENSG00000177606:alzheimer,gene:ENSG00000177606,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000172977:alzheimer,gene:ENSG00000172977,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000111262:frontotemporal_dementia,gene:ENSG00000111262,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000166006:frontotemporal_dementia,gene:ENSG00000166006,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000131398:dementia_unspecified,gene:ENSG00000131398,disease:dementia_unspecified,gene_disease,0.2732,gene_disease_group,,
e:gd:ENSG00000171385:dementia_unspecified,gene:ENSG00000171385,disease:dementia_unspecified,gene_disease,0.2619,gene_disease_group,,
e:gd:ENSG00000187486:frontotemporal_dementia,gene:ENSG00000187486,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000080709:frontotemporal_dementia,gene:ENSG00000080709,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000053918:frontotemporal_dementia,gene:ENSG00000053918,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000075043:frontotemporal_dementia,gene:ENSG00000075043,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000184156:frontotemporal_dementia,gene:ENSG00000184156,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000162687:vascular_dementia,gene:ENSG00000162687,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000128052:vascular_dementia,gene:ENSG00000128052,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000079999:dementia_unspecified,gene:ENSG00000079999,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000079999:vascular_dementia,gene:ENSG00000079999,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000118193:frontotemporal_dementia,gene:ENSG00000118193,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000117245:dementia_unspecified,gene:ENSG00000117245,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000186185:alzheimer,gene:ENSG00000186185,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000186185:dementia_unspecified,gene:ENSG00000186185,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000130294:alzheimer,gene:ENSG00000130294,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000130294:dementia_unspecified,gene:ENSG00000130294,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000124743:frontotemporal_dementia,gene:ENSG00000124743,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000157119:frontotemporal_dementia,gene:ENSG00000157119,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000167749:vascular_dementia,gene:ENSG00000167749,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000167755:dementia_unspecified,gene:ENSG00000167755,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000167755:vascular_dementia,gene:ENSG00000167755,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000129455:vascular_dementia,gene:ENSG00000129455,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000001631:vascular_dementia,gene:ENSG00000001631,disease:vascular_dementia,gene_disease,0.0547,gene_disease_group,,
e:gd:ENSG00000205420:vascular_dementia,gene:ENSG00000205420,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000196569:frontotemporal_dementia,gene:ENSG00000196569,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000172037:vascular_dementia,gene:ENSG00000172037,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000135862:frontotemporal_dementia,gene:ENSG00000135862,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000005893:dementia_unspecified,gene:ENSG00000005893,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000109270:alzheimer,gene:ENSG00000109270,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000109270:dementia_unspecified,gene:ENSG00000109270,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000133424:frontotemporal_dementia,gene:ENSG00000133424,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000129988:dementia_unspecified,gene:ENSG00000129988,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000205629:dementia_unspecified,gene:ENSG00000205629,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000148346:vascular_dementia,gene:ENSG00000148346,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000174697:vascular_dementia,gene:ENSG00000174697,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000131981:dementia_unspecified,gene:ENSG00000131981,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000131981:frontotemporal_dementia,gene:ENSG00000131981,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000064042:frontotemporal_dementia,gene:ENSG00000064042,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000160789:alzheimer,gene:ENSG00000160789,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000163380:frontotemporal_dementia,gene:ENSG00000163380,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000123384:alzheimer,gene:ENSG00000123384,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000123384:dementia_unspecified,gene:ENSG00000123384,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000123384:vascular_dementia,gene:ENSG00000123384,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000197324:dementia_unspecified,gene:ENSG00000197324,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000188906:dementia_unspecified,gene:ENSG00000188906,disease:dementia_unspecified,gene_disease,0.0547,gene_disease_group,,
e:gd:ENSG00000188906:frontotemporal_dementia,gene:ENSG00000188906,disease:frontotemporal_dementia,gene_disease,0.0547,gene_disease_group,,
e:gd:ENSG00000164167:alzheimer,gene:ENSG00000164167,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000164167:dementia_unspecified,gene:ENSG00000164167,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000135521:alzheimer,gene:ENSG00000135521,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000135521:dementia_unspecified,gene:ENSG00000135521,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000254087:dementia_unspecified,gene:ENSG00000254087,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000105695:vascular_dementia,gene:ENSG00000105695,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000111837:alzheimer,gene:ENSG00000111837,disease:alzheimer,gene_disease,0.12,gene_disease_group,,
e:gd:ENSG00000069535:dementia_unspecified,gene:ENSG00000069535,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000069535:vascular_dementia,gene:ENSG00000069535,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000131711:frontotemporal_dementia,gene:ENSG00000131711,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000101460:dementia_unspecified,gene:ENSG00000101460,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000100030:vascular_dementia,gene:ENSG00000100030,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000112062:dementia_unspecified,gene:ENSG00000112062,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000102882:vascular_dementia,gene:ENSG00000102882,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000107643:vascular_dementia,gene:ENSG00000107643,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000138834:dementia_unspecified,gene:ENSG00000138834,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000138834:frontotemporal_dementia,gene:ENSG00000138834,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000050748:dementia_unspecified,gene:ENSG00000050748,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000173838:vascular_dementia,gene:ENSG00000173838,disease:vascular_dementia,gene_disease,0.1517,gene_disease_group,,
e:gd:ENSG00000144583:frontotemporal_dementia,gene:ENSG00000144583,disease:frontotemporal_dementia,gene_disease,0.0547,gene_disease_group,,
e:gd:ENSG00000277443:dementia_unspecified,gene:ENSG00000277443,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000130368:vascular_dementia,gene:ENSG00000130368,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000009724:dementia_unspecified,gene:ENSG00000009724,disease:dementia_unspecified,gene_disease,0.2806,gene_disease_group,,
e:gd:ENSG00000009724:frontotemporal_dementia,gene:ENSG00000009724,disease:frontotemporal_dementia,gene_disease,0.2806,gene_disease_group,,
e:gd:ENSG00000120539:alzheimer,gene:ENSG00000120539,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000120539:dementia_unspecified,gene:ENSG00000120539,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000015479:frontotemporal_dementia,gene:ENSG00000015479,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000152601:frontotemporal_dementia,gene:ENSG00000152601,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000139793:frontotemporal_dementia,gene:ENSG00000139793,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000197971:frontotemporal_dementia,gene:ENSG00000197971,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000140943:dementia_unspecified,gene:ENSG00000140943,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000078070:dementia_unspecified,gene:ENSG00000078070,disease:dementia_unspecified,gene_disease,0.1192,gene_disease_group,,
e:gd:ENSG00000065328:alzheimer,gene:ENSG00000065328,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000065328:dementia_unspecified,gene:ENSG00000065328,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000197771:dementia_unspecified,gene:ENSG00000197771,disease:dementia_unspecified,gene_disease,0.0101,gene_disease_group,,
e:gd:ENSG00000139915:frontotemporal_dementia,gene:ENSG00000139915,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000112159:alzheimer,gene:ENSG00000112159,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000112159:dementia_unspecified,gene:ENSG00000112159,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000169057:dementia_unspecified,gene:ENSG00000169057,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000169057:frontotemporal_dementia,gene:ENSG00000169057,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000169057:vascular_dementia,gene:ENSG00000169057,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000125686:alzheimer,gene:ENSG00000125686,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000125686:dementia_unspecified,gene:ENSG00000125686,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000153208:dementia_unspecified,gene:ENSG00000153208,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000165819:dementia_unspecified,gene:ENSG00000165819,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000123600:dementia_unspecified,gene:ENSG00000123600,disease:dementia_unspecified,gene_disease,0.2652,gene_disease_group,,
e:gd:ENSG00000168389:dementia_unspecified,gene:ENSG00000168389,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000155970:dementia_unspecified,gene:ENSG00000155970,disease:dementia_unspecified,gene_disease,0.0431,gene_disease_group,,
e:gd:ENSG00000240972:dementia_unspecified,gene:ENSG00000240972,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000196549:dementia_unspecified,gene:ENSG00000196549,disease:dementia_unspecified,gene_disease,0.2423,gene_disease_group,,
e:gd:ENSG00000008516:alzheimer,gene:ENSG00000008516,disease:alzheimer,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000100985:dementia_unspecified,gene:ENSG00000100985,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000100985:vascular_dementia,gene:ENSG00000100985,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000138722:dementia_unspecified,gene:ENSG00000138722,disease:dementia_unspecified,gene_disease,0.1183,gene_disease_group,,
e:gd:ENSG00000120162:frontotemporal_dementia,gene:ENSG00000120162,disease:frontotemporal_dementia,gene_disease,0.1637,gene_disease_group,,
e:gd:ENSG00000133422:frontotemporal_dementia,gene:ENSG00000133422,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000005381:alzheimer,gene:ENSG00000005381,disease:alzheimer,gene_disease,0.2399,gene_disease_group,,
e:gd:ENSG00000005381:dementia_unspecified,gene:ENSG00000005381,disease:dementia_unspecified,gene_disease,0.2399,gene_disease_group,,
e:gd:ENSG00000158887:frontotemporal_dementia,gene:ENSG00000158887,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000055950:dementia_unspecified,gene:ENSG00000055950,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000113048:alzheimer,gene:ENSG00000113048,disease:alzheimer,gene_disease,0.1044,gene_disease_group,,
e:gd:ENSG00000038945:dementia_unspecified,gene:ENSG00000038945,disease:dementia_unspecified,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000173531:vascular_dementia,gene:ENSG00000173531,disease:vascular_dementia,gene_disease,0.0,gene_disease_group,,
e:gd:ENSG00000138379:frontotemporal_dementia,gene:ENSG00000138379,disease:frontotemporal_dementia,gene_disease,0.0,gene_disease_group,,
